task_id,img,query,item,it_name,annotator
223471984,https://cs-d.ecimg.tw/items/DMAU0BA900GI0Q1/000001_1751857880.jpg,空氣清淨機,DMAU0B-A900GI0Q1,LG 樂金 PuriCare 超淨化大白空氣清淨機-Hit  AS601HWG0(白色),"1,4,7,11"
223471985,https://cs-d.ecimg.tw/items/DMAC2OA900GD1ZV/000001_1737704393.jpg,空氣清淨機,DMAC2O-A900GD1ZV,PHILIPS 飛利浦 奈米級空氣清淨機-MUJI AC0650,"1,4,7,11"
223471986,https://cs-d.ecimg.tw/items/DMAU7VA900HSVBX/000001_1726120436.jpg,空氣清淨機,DMAU7V-A900HSVBX,蟎著媽 濾網  適用 Honeywell 車用空氣清淨機 CATWPM25D01 CATWPM25F01,"1,4,7,11"
223471987,https://cs-d.ecimg.tw/items/DMAAEIA900B8SS2/000001_1618317660.jpg,空氣清淨機,DMAAEI-A900B8SS2,Bowers & Wilkins 【贈Dyson TP10 二合一涼風扇空氣清淨機 】B&W Formation Duo 主動式藍牙喇叭 媲美805書架 (黑白色直接備註),"1,4,7,11"
223471988,https://cs-d.ecimg.tw/items/DMBH1JA900HHY97/000001_1734510097.jpg,空氣清淨機,DMBH1J-A900HHY97,Electrolux 伊萊克斯 Pure A9 空氣清淨機專用 HEPA13 級抗菌濾網組 大坪數專用(EFDCLN6),"1,4,7,11"
223471989,https://cs-d.ecimg.tw/items/DMAU00A900FHWW9/000001_1752651817.jpg,空氣清淨機,DMAU00-A900FHWW9,Honeywell 淨味空氣清淨機 HPA5350WTWV1 (適用14-28坪 小淨),"1,4,7,11"
223471990,https://cs-d.ecimg.tw/items/DCBAGMA900H1XFO/000001_1703856474.jpg,空氣清淨機,DCBAGM-A900H1XFO,COGIT 日本多用途2WAY雙刷頭3C電器抗靜電清潔刷除塵刷915123隙縫隙刷適鍵盤除濕機空氣清淨機風扇排風口,"1,4,7,11"
223471991,https://cs-d.ecimg.tw/items/DMAU04A900E09BM/000001_1645422788.jpg,空氣清淨機,DMAU04-A900E09BM,DAIKIN 大金 9.5坪閃流放電空氣清淨機 MC40USCT7,"1,4,7,11"
223471992,https://cs-d.ecimg.tw/items/DDBY8FA900FYRZ6/000001_1675142112.jpg,空氣清淨機,DDBY8F-A900FYRZ6,ANTIAN 雪人LED暖光夜燈水氧機 霧化噴霧補水加濕器 空氣清淨機 350ML,"1,4,7,11"
223471993,https://cs-d.ecimg.tw/items/DMBQ29A900GFYKN/000001_1687932593.jpg,空氣清淨機,DMBQ29-A900GFYKN,舒而嘉【Q7專用濾網 3入組】除濕機+空氣清淨機 適用 海說POLO Q7,"1,4,7,11"
223471994,https://cs-d.ecimg.tw/items/QFCZ32A900AB9OG/000001_1581909864.jpg,電風扇,QFCZ32-A900AB9OG,一品川流 電風扇靜電防塵過濾網-適用14~16吋-6入,"1,4,7,11"
223471995,https://cs-d.ecimg.tw/items/DMABB9A900J1OE3/000001_1752826277.jpg,電風扇,DMABB9-A900J1OE3,風扇加濕器 噴霧加濕器（霧化器 噴霧器 電風扇立式加濕 家用靜音水冷霧化 空氣降溫電風扇噴霧器）,"1,4,7,11"
223471996,https://cs-d.ecimg.tw/items/DRAFGEA900I4AHM/000001_1732767299.jpg,電風扇,DRAFGE-A900I4AHM,TP-Link Festa FS308GP 8埠Gigabit 10/100/1000 MbpsPoE+智慧型交換器 桌上/壁掛 Switch Hub(金屬外殼/無風扇),"1,4,7,11"
223471997,https://cs-d.ecimg.tw/items/DPAC0XA900FER8R/000001_1755243396.jpg,電風扇,DPAC0X-A900FER8R,SANLUX 台灣三洋 410公升直立式變頻風扇式無霜冷凍櫃SCR-V420FA,"1,4,7,11"
223471998,https://cs-d.ecimg.tw/items/DYAO16A900J06V2/000001_1751557703.jpg,電風扇,DYAO16-A900J06V2,WEPHONE 5000mAh 隱藏直插式/數顯20W快充行動電源+USB半導體冰風扇(雙向自帶線/可充手錶),"1,4,7,11"
223471999,https://cs-d.ecimg.tw/items/DEBQU4A900J1M7E/000001_1752807589.jpg,電風扇,DEBQU4-A900J1M7E,樂活不露 天行者夾扇收納包 收納 收納袋 露營收納袋 裝備袋 露營收納 露營風扇 露營 逐露天下,"1,4,7,11"
223472000,https://cs-d.ecimg.tw/items/DXBO01A900J0AD4/000001_1751619921.jpg,電風扇,DXBO01-A900J0AD4,LotusGrill 德國無煙木炭烤肉爐 內置風扇支援USB供電(G435 XL 共6色),"1,4,7,11"
223472001,https://cs-d.ecimg.tw/items/DMCH15A900HMN1S/000001_1720078892.jpg,電風扇,DMCH15-A900HMN1S,KINYO LED五合一風扇化妝鏡-福利品 BM-088,"1,4,7,11"
223472002,https://cs-d.ecimg.tw/items/DWAE58A900IUW3K/000001_1748243373.jpg,電風扇,DWAE58-A900IUW3K,BEBE AMICO-北極熊極地智能風扇涼感墊(推車涼墊),"1,4,7,11"
223472003,https://cs-d.ecimg.tw/items/DCAKGJA900GTNYE/000001_1711680845.jpg,電風扇,DCAKGJ-A900GTNYE,SIDIZ GC PRO 頂級風扇LED電競椅 (含座椅風扇及椅背LED燈),"1,4,7,11"
223472004,https://cs-d.ecimg.tw/items/DEBHB9A900G47U2/000001_1752459894.jpg,電腦椅,DEBHB9-A900G47U2,Style 可收式扶手人體工學電腦椅/辦公椅-4色選擇,"1,4,7,11"
223472005,https://cs-d.ecimg.tw/items/DQBJ2ZA900GMATA/000001_1730425384.jpg,電腦椅,DQBJ2Z-A900GMATA,DEPE 德邁國際 CHA56 辦公椅/電腦椅/電競椅/工學椅,"1,4,7,11"
223472006,https://cs-d.ecimg.tw/items/DEAZ7GA900HRDHL/000001_1753847675.jpg,電腦椅,DEAZ7G-A900HRDHL,Seekis 汽車太空記憶棉靠腰墊 透氣舒適護腰靠墊 椅背靠枕 辦公椅靠墊(腰枕/腰墊/背靠墊/汽用/家用/辦公),"1,4,7,11"
223472007,https://cs-d.ecimg.tw/items/DEDG59A900HWOCR/000001_1739198436.jpg,電腦椅,DEDG59-A900HWOCR,藻土屋 20入-加厚防刮防滑辦公椅滑輪固定套椅腳套,"1,4,7,11"
223472008,https://cs-d.ecimg.tw/items/DEAZCDA900G4SNB/000001_1678781554.jpg,電腦椅,DEAZCD-A900G4SNB,加厚彈力玉米絨布面辦公椅 吧台椅套(2入) / 舒適觸感好坐,"1,4,7,11"
223472009,https://cs-d.ecimg.tw/items/DQCC2KA900GJ3UE/000001_1690439718.jpg,電腦椅,DQCC2K-A900GJ3UE,集集客 午休折疊床 午睡神器 可坐可躺電腦椅 靠背沙發,"1,4,7,11"
223472010,https://cs-d.ecimg.tw/items/DQBKI3A900GKLG6/000001_1691726870.jpg,電腦椅,DQBKI3-A900GKLG6,UniSync 人體曲線高回彈減壓記憶棉辦公椅子扶手增高墊,"1,4,7,11"
223472011,https://cs-d.ecimg.tw/items/DEAZCDA900F9HOV/000001_1657094208.jpg,電腦椅,DEAZCD-A900F9HOV,Osun 歐桑生活 格子款典雅時尚餐椅套辦公椅子套(2入/兩色可選) CE199,"1,4,7,11"
223472012,https://cs-d.ecimg.tw/items/DEBH9XA900BGUHY/000001_1718095986.jpg,電腦椅,DEBH9X-A900BGUHY,E-home Diamond鑽石造型絨布軟墊電腦椅-四色可選,"1,4,7,11"
223472013,https://cs-d.ecimg.tw/items/DCAKGJA900H6VXE/000001_1750039253.jpg,電腦椅,DCAKGJ-A900H6VXE,SIDIZ T50 AIR 全網高階人體工學椅(辦公椅 電腦椅 透氣網椅),"1,4,7,11"
223472014,https://cs-d.ecimg.tw/items/DPAE10A900IAFNB/000001_1737361058.jpg,投影機,DPAE10-A900IAFNB,台灣製 投影機包 通用投影機包 多用途電腦包 筆電包 手提包 側背包 收納包,"1,4,7,11"
223472015,https://cs-d.ecimg.tw/items/DPAE9IA900IAGAL/000001_1737372191.png,投影機,DPAE9I-A900IAGAL,YABER 雅博 T2 plus 投影機專用收納包,"1,4,7,11"
223472016,https://cs-d.ecimg.tw/items/DCACPPA9007QXYX/000001_1680838679.jpg,投影機,DCACPP-A9007QXYX,K-Line Micro HDMI to HDMI 1.4版 影音傳輸線支援4K/3D/乙太網路/電視/DVD藍光多媒體播放機/機上盒/遊樂器/PS4 Pro/電腦/螢幕投影機/乙太網路/switch,"1,4,7,11"
223472017,https://cs-d.ecimg.tw/items/DCACT9A900H29P6/000001_1704352472.jpg,投影機,DCACT9-A900H29P6,易控王 20米 3C電源延長線 投影機 電腦 電源線 二孔 SPT-2-18AWG*2C (70-030-08),"1,4,7,11"
223472018,https://cs-d.ecimg.tw/items/DPAE9CA900GK6RS/000001_1753065823.jpg,投影機,DPAE9C-A900GK6RS,BenQ 明基 1080P LED AndroidTV智慧行動投影機GV31(300 ANSI),"1,4,7,11"
223472019,https://cs-d.ecimg.tw/items/DQBP7UA900ID4V6/000001_1739776739.jpg,投影機,DQBP7U-A900ID4V6,北極光星空投影機 小夜燈滿天星星光氛圍情調燈 家用室內氛圍燈 生日禮物,"1,4,7,11"
223472020,https://cs-d.ecimg.tw/items/DPAE0CA900GOVJJ/000001_1751683515.jpg,投影機,DPAE0C-A900GOVJJ,Optoma 奧圖碼 奧圖碼-Wave 110S超迷你高亮度 FHD 1080p 短焦雷射投影機(3500流明),"1,4,7,11"
223472021,https://cs-d.ecimg.tw/items/DHABDKA900FDGGO/000001_1659950141.jpg,投影機,DHABDK-A900FDGGO,"ASUS 華碩 19V 3.42A (迷你款)  變壓器 K451,K451LA,K451LB,K451LN,P1,P2B,P2E,P3B,P3E 投影機,VivoBook S451,S451L,S451LB,S551,S551LA-CJ002H,S551LA-CJ009H,S551LA-CJ022H,S551LA-CJ029H,S551LA-CJ030H,S551LA-CJ033H,S551LB-DB71T,S551LB-CJ003H,S400,D550,D550C","1,4,7,11"
223472022,https://cs-d.ecimg.tw/items/DRAF5XA900HBX3B/000001_1711608004.jpg,投影機,DRAF5X-A900HBX3B,Sily USB3.0/Type-C轉RJ45外接千兆網卡 USB有線網卡 網口網卡轉換器 集線器 手機/平板/筆電/iPad/投影機連接,"1,4,7,11"
223472023,https://cs-d.ecimg.tw/items/DPAE84A900HTC2Z/000001_1749088865.jpg,投影機,DPAE84-A900HTC2Z,Wanbo 萬播 智慧投影機Mozart 1 Pro (900大流明 NETFLIX正版授權 安卓11 8WX2大喇叭),"1,4,7,11"
223472024,https://cs-d.ecimg.tw/items/DYAJCH1900HDD00/000001_1746762101.jpg,airpods,DYAJCH-1900HDD00,Apple 蘋果 AirPods Pro (第 2 代) 搭配 MagSafe 充電盒 (USBC),"1,4,7,11"
223472025,https://cs-d.ecimg.tw/items/DYAJCH1900HRKCL/000001_1740995699.jpg,airpods,DYAJCH-1900HRKCL,Apple 蘋果 AirPods Pro (第 2 代) 搭配 MagSafe 充電盒 (USBC),"1,4,7,11"
223472026,https://cs-d.ecimg.tw/items/DJBQ39D900D6VCX/000001_1642047836.jpg,airpods,DJBQ39-D900D6VCX,120 Tips & Tricks for Airpods(Kobo/電子書),"1,4,7,11"
223472027,https://cs-d.ecimg.tw/items/DYAF0XA900IIA0D/000001_1743153920.jpg,airpods,DYAF0X-A900IIA0D,DAYA AirPods 4 耳機專用 超薄防滑保護套 (耳帽三色入),"1,4,7,11"
223472028,https://cs-d.ecimg.tw/items/DAACEFA900I7LS9/000001_1735207496.jpg,airpods,DAACEF-A900I7LS9,Do House 嘟嘟屋 耳機清潔刷x1(耳機清潔刷/耳機清潔工具/AirPods/清潔筆/清潔刷/耳機清潔/清潔/聽筒清潔),"1,4,7,11"
223472029,https://cs-d.ecimg.tw/items/DGBJPXB900I5I4L/000001_1733823946.jpg,airpods,DGBJPX-B900I5I4L,櫻桃小丸子PVC扣式零錢包-airpods耳機收納包 小吊飾 多功能隨身收納包,"1,4,7,11"
223472030,https://cs-d.ecimg.tw/items/DYAJID1900I5M4Z/000001_1733970915.jpg,airpods,DYAJID-1900I5M4Z,Apple 蘋果 第七代 iPad mini 8.3 吋 256G WiFi+AirPods 4,"1,4,7,11"
223472031,https://cs-d.ecimg.tw/items/DCAICXA900B1QHB/000001_1608102338.jpg,airpods,DCAICX-A900B1QHB,UHG 巨型AirPods造型藍牙音響-白色(airpods造型 藍牙喇叭),"1,4,7,11"
223472032,https://cs-d.ecimg.tw/items/DJBQ3HD900H07QU/000001_1702628733.jpg,airpods,DJBQ3H-D900H07QU,APPLE AIRPODS PRO2 USERGUIDE(Kobo/電子書),"1,4,7,11"
223472033,https://cs-d.ecimg.tw/items/DYAQ5JA900BBXMZ/000001_1620368649.jpg,airpods,DYAQ5J-A900BBXMZ,JPB 日本橋 [  ]  AirPods Pro 替換矽膠耳塞 ( 兩組入 ) - 白色 - S,"1,4,7,11"
223472034,https://cs-d.ecimg.tw/items/DYAJFCA900HSPD0/000001_1726046711.jpg,apple watch,DYAJFC-A900HSPD0,Apple 蘋果 Apple Watch SE GPS 40 mm 星光色鋁製錶殼,"1,4,7,11"
223472035,https://cs-d.ecimg.tw/items/DYAJFCA900HSPDG/000001_1726046641.jpg,apple watch,DYAJFC-A900HSPDG,Apple 蘋果 Apple Watch SE GPS 44 mm 星光色鋁製錶殼,"1,4,7,11"
223472036,https://cs-d.ecimg.tw/items/DJBQ3HD900CY85H/000001_1641942062.jpg,apple watch,DJBQ3H-D900CY85H,iPhone & Apple Watch for Health & Fitness in easy steps(Kobo/電子書),"1,4,7,11"
223472037,https://cs-d.ecimg.tw/items/DCACGIA900HZTZX/000001_1729407808.jpg,apple watch,DCACGI-A900HZTZX,UKKO PD 60W Type-C/Lightning/Apple Watch 三合一急速充電線 1.8m,"1,4,7,11"
223472038,https://cs-d.ecimg.tw/items/DJBQ3HD900FYDOR/000001_1674262807.jpg,apple watch,DJBQ3H-D900FYDOR,APPLE WATCH SERIES 8(Kobo/電子書),"1,4,7,11"
223472039,https://cs-d.ecimg.tw/items/DJBQ3HD900CAO8X/000001_1641457549.jpg,apple watch,DJBQ3H-D900CAO8X,The Ridiculously Simple Guide to Apple Watch Series 4(Kobo/電子書),"1,4,7,11"
223472040,https://cs-d.ecimg.tw/items/DJBQ3HD900H2832/000001_1704304571.jpg,apple watch,DJBQ3H-D900H2832,Apple Watch Series 9/Ultra 2 & the iPhone 15 Pro Max(Kobo/電子書),"1,4,7,11"
223472041,https://cs-d.ecimg.tw/items/DYCB01A900HBIC9/000001_1716775136.jpg,apple watch,DYCB01-A900HBIC9,Gigastone 立達 三合一23W折疊式磁吸無線充電座 WP-9330G (適用iPhone16/Airpods/Apple Watch),"1,4,7,11"
223472042,https://cs-d.ecimg.tw/items/DJBQ3HD900CKFE2/000001_1641667007.jpg,apple watch,DJBQ3H-D900CKFE2,Apple Watch Series 6 for Seniors(Kobo/電子書),"1,4,7,11"
223472043,https://cs-d.ecimg.tw/items/DYAZ0GA900HO96Y/000001_1725421707.jpg,apple watch,DYAZ0G-A900HO96Y,X-PRO 極迷你』Apple Watch充電器 MagSafe攜帶式手錶行動充,"1,4,7,11"
223472044,https://cs-d.ecimg.tw/items/DYAJIC1900I3W16/000001_1750320659.jpg,ipad,DYAJIC-1900I3W16,Apple 蘋果 第七代 iPad mini 8.3 吋 128G WiFi,"1,4,7,11"
223472045,https://cs-d.ecimg.tw/items/DYAJID1900I3W18/000001_1750320629.jpg,ipad,DYAJID-1900I3W18,Apple 蘋果 第七代 iPad mini 8.3 吋 256G WiFi,"1,4,7,11"
223472046,https://cs-d.ecimg.tw/items/DJBQ3ED900CKI8C/000001_1641669172.jpg,ipad,DJBQ3E-D900CKI8C,Diving Southeast Asia for iPad: A guide to the world's most diverse marine environment(Kobo/電子書),"1,4,7,11"
223472047,https://cs-d.ecimg.tw/items/DJBQ33D900D4A3H/000001_1642016501.jpg,ipad,DJBQ33-D900D4A3H,The Business Battlecard (fixed format iPad): Winning Moves for Growing Companies(Kobo/電子書),"1,4,7,11"
223472048,https://cs-d.ecimg.tw/items/DXAA5PA900AVEN4/000001_1600141822.jpg,ipad,DXAA5P-A900AVEN4,HANG 台灣認證2.1A雙孔USB快速車充+iPhone/ipad系列傳輸充電線-黑色組,"1,4,7,11"
223472049,https://cs-d.ecimg.tw/items/DJBS55D900HU590/000001_1750876882.jpg,ipad,DJBS55-D900HU590,iPAD+ PROCREATE學畫室內設計（Pubu電子書）,"1,4,7,11"
223472050,https://cs-d.ecimg.tw/items/DYAZ1JA900FTOIM/000001_1745804722.jpg,ipad,DYAZ1J-A900FTOIM,hoda 好貼 iPad A16 (11代) 11吋 / iPad 10代 10.9吋 全透明玻璃保護貼,"1,4,7,11"
223472051,https://cs-d.ecimg.tw/items/DJBQ3FD900DE94X/000001_1642137924.jpg,ipad,DJBQ3F-D900DE94X,The Rider e-Book of Lists: iPad and e-Reader Edition(Kobo/電子書),"1,4,7,11"
223472052,https://cs-d.ecimg.tw/items/DJBQ3FD900GU1OZ/000001_1699710694.jpg,ipad,DJBQ3F-D900GU1OZ,"New iPad Survival Guide: Step-by-Step User Guide for the iPad 3: Getting Started, Downloading FREE eBooks, Taking Pictures, Making Video Calls, Using eMail, and Surfing the Web(Kobo/電子書)","1,4,7,11"
223472053,https://cs-d.ecimg.tw/items/DJBR5OD900IKB3T/000001_1744720629.jpg,ipad,DJBR5O-D900IKB3T,"HyRead iPhone, iPad玩樂誌 [第89期]:同朋友一(電子書)","1,4,7,11"
223472054,https://cs-d.ecimg.tw/items/DMAH4CA900I7YVV/000001_1755136889.jpg,吹風機,DMAH4C-A900I7YVV,Panasonic 國際牌 高速馬達吹風機 EH-NE6M-C 焦糖奶茶色,"1,4,7,11"
223472055,https://cs-d.ecimg.tw/items/DMAH4CA900I7YVH/000001_1749181885.jpg,吹風機,DMAH4C-A900I7YVH,Panasonic 國際牌 高速馬達吹風機 EH-NE6M-A 寶寶粉藍色,"1,4,7,11"
223472056,https://cs-d.ecimg.tw/items/DQAUMFA900HBCOI/000001_1710726261.jpg,吹風機,DQAUMF-A900HBCOI,W.C.S 可同時收納牙刷吹風機+插頭杯子牙膏小物等,"1,4,7,11"
223472057,https://cs-d.ecimg.tw/items/DEDG1NA900H3SCA/000001_1706066851.jpg,吹風機,DEDG1N-A900H3SCA,"【南紡購物中心】 韓國製YAO漩渦鏤空3D彈力按摩Littles   kitty貓耳小板梳KJZ4260(可吹風機,適孩童.中髮量;可水洗抗菌抗靜電)美髮梳子圓梳","1,4,7,11"
223472058,https://cs-d.ecimg.tw/items/DECA0AA900B94N1/000001_1642331453.jpg,吹風機,DECA0A-A900B94N1,WORX 威克士 40V無刷2合一吸/吹鋰電吹風機 WG583E,"1,4,7,11"
223472059,https://cs-d.ecimg.tw/items/DMAH47A900IH7HT/000001_1742437143.jpg,吹風機,DMAH47-A900IH7HT,sOlac 國際電壓專業負離子吹風機  T型吹風機 BLDC輕巧輕量吹風機（SD-1000Pro 白金色）,"1,4,7,11"
223472060,https://cs-d.ecimg.tw/items/DSBE1FA900HMDY6/000001_1719912138.jpg,吹風機,DSBE1F-A900HMDY6,【Ikiiki 伊崎】10吋 遙控渦輪循環立扇 IK-EF7003 贈吹風機,"1,4,7,11"
223472061,https://cs-d.ecimg.tw/items/DMAHBNA900FEE39/000001_1660708105.jpg,吹風機,DMAHBN-A900FEE39,達新牌 升級版 熱烘罩 吹風機專用烘罩 360度完美貼合 捲髮熱風罩 淺玫粉 TA-8,"1,4,7,11"
223472062,https://cs-d.ecimg.tw/items/DEDG9JA900HQ1RK/000001_1742500368.jpg,吹風機,DEDG9J-A900HQ1RK,beurer 博依 (贈負離子吹風機) 七合一身體組成體脂計 BF183 (大地棕),"1,4,7,11"
223472063,https://cs-d.ecimg.tw/items/DXBO01A900BVBE2/000001_1634115933.jpg,吹風機,DXBO01-A900BVBE2,Caiyi 凱溢 【南紡購物中心】 生火好幫手! BBQ手壓鼓風機 手搖式鼓風機 吹風槍 吹風機 烤肉爐 烤肉架 焚火台 起火師 露營烤爐,"1,4,7,11"
223472064,https://cs-d.ecimg.tw/items/DQCBAPA900GAVLR/000001_1735626191.jpg,電腦桌,DQCBAP-A900GAVLR,優品星球 傲雪電腦桌 120公分 (桌子 書桌 工作桌 辦公電競桌),"1,4,7,11"
223472065,https://cs-d.ecimg.tw/items/DQCB0DA900HFA26/000001_1714027862.jpg,電腦桌,DQCB0D-A900HFA26,慢慢家居 3秒摺-大尺寸SGS低甲醛可移動摺疊桌80x40x75cm(邊桌/書桌/電腦桌),"1,4,7,11"
223472066,https://cs-d.ecimg.tw/items/DCAN3YA900HLD0E/000001_1719380795.jpg,電腦桌,DCAN3Y-A900HLD0E,CT方形記憶棉護腕套裝 舒壓滑鼠墊+鍵盤手托套裝 慢回彈辦公電腦桌墊 手腕墊/護腕墊/護腕托 父親節禮物,"1,4,7,11"
223472067,https://cs-d.ecimg.tw/items/DEAZL5A900GRS7J/000001_1698398873.jpg,電腦桌,DEAZL5-A900GRS7J,歐楓居家 北歐風輕奢皮革防油防水桌墊60X120cm(桌巾/桌布/餐桌墊/電腦桌墊/學生桌墊),"1,4,7,11"
223472068,https://cs-d.ecimg.tw/items/DYAF13A900BGPMS/000001_1623727122.jpg,電腦桌,DYAF13-A900BGPMS,輕便懶人靠枕膝上電腦桌,"1,4,7,11"
223472069,https://cs-d.ecimg.tw/items/DCBBC5A900HPOD8/000001_1722916930.jpg,電腦桌,DCBBC5-A900HPOD8,Raymii 瑞米 VN-31 可翻式移動氣壓式升降站立辦公電腦桌 學習桌 升降桌,"1,4,7,11"
223472070,https://cs-d.ecimg.tw/items/DQAU3OA900J42H7/000001_1754641957.jpg,電腦桌,DQAU3O-A900J42H7,SUNLY 免打孔桌夾水杯收納架 電腦桌下置物盒 理線架集線器 插排插座固定器（線材 文件 收納 杯架）,"1,4,7,11"
223472071,https://cs-d.ecimg.tw/items/DQCBAPA900HPFH5/000001_1722577970.jpg,電腦桌,DQCBAP-A900HPFH5,三角形學習書桌 拐角桌 （三角桌 寫字桌 墻角轉角電腦桌 辦公桌 書桌 學習桌 工作桌57*57cm）,"1,4,7,11"
223472072,https://cs-d.ecimg.tw/items/DEADCIA900H0REW/000001_1703054438.jpg,電腦桌,DEADCI-A900H0REW,原價$699活動限時降日本設計車載餐桌板 車用餐桌板 車用餐板 車內用餐 方向盤餐桌 多功能 辦公桌 車用電腦桌,"1,4,7,11"
223472073,https://cs-d.ecimg.tw/items/DEBQ5RA900AU7OE/000001_1598425086.jpg,電腦桌,DEBQ5R-A900AU7OE,輕巧摺疊桌-竹紋/鋁合金休閒桌/野餐桌/露營桌/攜帶型折疊桌/行動料理桌/電腦桌,"1,4,7,11"
223472074,https://cs-d.ecimg.tw/items/DHAS4JA900IDISE/000001_1740044159.jpg,電競筆電,DHAS4J-A900IDISE,ASUS ROG 華碩 TUF Gaming A16 16吋電競筆電灰色(R5-7535HS/16GB/512GB/RTX 4050-6G/WIN11/FA607NU-0043A7535HS),"1,4,7,11"
223472075,https://cs-d.ecimg.tw/items/DHAG4SA900I7PCG/000001_1755252722.jpg,電競筆電,DHAG4S-A900I7PCG,HP 惠普 Victus Gaming 15.6吋電競筆電黑色 (i5-13500H/8GB/512GB/RTX 4060-8G/WIN11/15-fa1419TX),"1,4,7,11"
223472076,https://cs-d.ecimg.tw/items/DYBD00A900FEZHS/000001_1730712270.jpg,電競筆電,DYBD00-A900FEZHS,YOMIX 優迷 100W GaN氮化鎵USB-C PD/QC三孔快充充電器/電競筆電快充(GaN-X3),"1,4,7,11"
223472077,https://cs-d.ecimg.tw/items/DSBE0ZA900J1GRO/000001_1752718421.jpg,電競筆電,DSBE0Z-A900J1GRO,NexStand電競筆電專用支架/支援11-17吋,"1,4,7,11"
223472078,https://cs-d.ecimg.tw/items/DCAH0LA900FFLI0/000001_1661422336.jpg,電競筆電,DCAH0L-A900FFLI0,FUJIEI 富吉 加大尺寸大字體筆電中英文電腦鍵盤貼紙-黑底白字 加大鍵盤貼(英文+倉頡+注音) 電競筆電專用,"1,4,7,11"
223472079,https://cs-d.ecimg.tw/items/DYAZ37A900IIDNI/000001_1743234302.jpg,電競筆電,DYAZ37-A900IIDNI,innostyle OmniProtect Plus系列 14吋 專利防摔收納 公事包/手提包/筆電包/平板包/電腦包/電競筆電包,"1,4,7,11"
223472080,https://cs-d.ecimg.tw/items/DCABNEA900G5YJQ/000001_1704769876.jpg,電競筆電,DCABNE-A900G5YJQ,Innergie T24 240瓦 電競筆電充電器(無塑包裝),"1,4,7,11"
223472081,https://cs-d.ecimg.tw/items/DHABGTA900I2K4R/000001_1731397801.jpg,電競筆電,DHABGT-A900I2K4R,MSI 微星 Stealth 14 AI Studio A1VEG-200TW(Ultra 7 155H/32G/1T SSD/RTX4050/14FHD+/W11)特仕電競筆電,"1,4,7,11"
223472082,https://cs-d.ecimg.tw/items/DCBE18A900HGBZ4/000001_1755130403.jpg,電競筆電,DCBE18-A900HGBZ4,【ESENSE 逸盛】G12 RGB電競筆電散熱墊,"1,4,7,11"
223472083,https://cs-d.ecimg.tw/items/DRAHL01900J4NLZ/000001_1755077092.jpg,電競筆電,DRAHL0-1900J4NLZ,Kingston 金士頓 FURY 2TB Gen4 SSD + 微星 Sword 17吋 i7 RTX4060 電競筆電(黑),"1,4,7,11"
223472084,https://cs-d.ecimg.tw/items/DCAXPZA900CNH81/000001_1641783173.jpg,ssd,DCAXPZ-A900CNH81,CyberSLIM M.2 固態硬碟SSD 散熱器 散熱片 M.2 NGFF/PCIE適用(M2FAN),"1,4,7,11"
223472085,https://cs-d.ecimg.tw/items/DCAXPZA900CNGUF/000001_1641782322.jpg,ssd,DCAXPZ-A900CNGUF,CyberSLIM M.2 NVMe 固態硬碟轉接卡(M2C),"1,4,7,11"
223472086,https://cs-d.ecimg.tw/items/DHABB0A900ICC50/000001_1739094910.jpg,ssd,DHABB0-A900ICC50,ASUS 華碩 Vivobook 15 X1504VA-0371B1315U 文書筆電 (i3-1315U/8G+8G/512G SSD/W11/FHD/15.6)特仕,"1,4,7,11"
223472087,https://cs-d.ecimg.tw/items/DMAAG1A900HHICU/000001_1715929712.jpg,ssd,DMAAG1-A900HHICU,KingNet 帝網 【HIKVISION 海康】DS-E04HQHI-B  4路 eDVR監控主機 4路  eSSD 同軸音頻 監視器主機,"1,4,7,11"
223472088,https://cs-d.ecimg.tw/items/DSAAEDA900HLSGY/000001_1719479453.jpg,ssd,DSAAED-A900HLSGY,台灣霓虹 27型AIO曲面液晶超薄電腦AIO27(A5700G/16G/500G SSD/Win11P),"1,4,7,11"
223472089,https://cs-d.ecimg.tw/items/DRAHCXA900H3NS8/000001_1705975741.jpg,ssd,DRAHCX-A900H3NS8,WD 威騰 BLUE藍標 SA510 500G 2.5吋 SATA SSD固態硬碟(WDS500G3B0A),"1,4,7,11"
223472090,https://cs-d.ecimg.tw/items/DHABG5A900HSYT1/000001_1726205137.jpg,ssd,DHABG5-A900HSYT1,ACER 宏碁 Aspire Lite 16吋 文書筆電 AL16-52P-58ZE 銀(i5-1334U/8G/512G SSD/WUXGA/W11/16),"1,4,7,11"
223472091,https://cs-d.ecimg.tw/items/DHABBOA900HA7VJ/000001_1709634529.jpg,ssd,DHABBO-A900HA7VJ,LENOVO 聯想 IdeaPad Slim 3i 83EL0017TW 藍(i5-13420H/16G/512G SSD/14吋FHD/W11)輕薄筆電,"1,4,7,11"
223472092,https://cs-d.ecimg.tw/items/DSBC1TA900GHZSK/000001_1689668742.jpg,ssd,DSBC1T-A900GHZSK,ASUS 華碩 【南紡購物中心】   TUF GAMING A1 ESD-T1A IP68防水防塵 USB-C SSD外接盒,"1,4,7,11"
223472093,https://cs-d.ecimg.tw/items/DSAA92A900I7RYN/000001_1735798338.jpg,ssd,DSAA92-A900I7RYN,MP520-20 8核 8GB LPDDR4 128GB NVMe SSD Debian Linux微型電腦,"1,4,7,11"
