id,IT_NAME,image_url,query,annotators
223502006,NIKE 耐吉 W Nike x NOCTA Chalet Polar Top Dark Blue 深藍色帽 DV3646-410,https://cs-d.ecimg.tw/items/DEBNS8A900IVA3U/000001_1748486572.jpg,nocta,"['2', '5', '8', '12']"
223502007,NIKE 耐吉 Nocta x Nike Warm-Up Pants 運動長褲 黑色 DV3733-010,https://cs-d.ecimg.tw/items/DEBNJBA900IGYU5/000001_1742282331.jpg,nocta,"['2', '5', '8', '12']"
223502008,上手家居 水槽瀝水墊(廚房吸水墊/廚房瀝水墊/水龍頭墊/矽膠瀝水墊/水槽墊/水龍頭瀝水/流理台墊),https://cs-d.ecimg.tw/items/DEAGRGA900FAWHN/000001_1657977823.jpg,瀝水墊,"['2', '5', '8', '12']"
223502009,流理台洗手台矽膠排水瀝水墊,https://cs-d.ecimg.tw/items/DECBD4A900I9IFF/000001_1736929793.jpg,瀝水墊,"['2', '5', '8', '12']"
223502010,BARRACK09 NO.9 止滑墊 防滑墊 隔熱墊 餐桌墊 腳踏墊 瀝水墊  踏墊 止滑,https://cs-d.ecimg.tw/items/DEBQZ3A900HNWO9/000001_1721108300.jpg,瀝水墊,"['2', '5', '8', '12']"
223502011,UMBRA 加拿大 Sling餐具收納筒+碗盤瀝水墊(灰) / 餐具碗盤收納架 流理臺架 可機洗 洗碗機可洗,https://cs-d.ecimg.tw/items/DEAGRFA900HLND7/000001_1719294458.jpg,瀝水墊,"['2', '5', '8', '12']"
223502012,ROTOLY 歐風 【日本】SPICE OF LIFE Vari 細纖維 海綿夾層 瀝水墊- 黃色花朵 北歐風 速乾毛巾 居家清潔 桌巾 餐墊,https://cs-d.ecimg.tw/items/DICDFKA900BTI0O/000001_1632814675.jpg,瀝水墊,"['2', '5', '8', '12']"
223502013,好物良品 3in1北歐組合收納圓形矽膠隔熱餐桌墊 瀝水墊 桌墊 微波墊,https://cs-d.ecimg.tw/items/DEAZK0A900I8J1R/000001_1741764617.jpg,瀝水墊,"['2', '5', '8', '12']"
223502014,fioJa 費歐家 50x80公分3D花卉軟硅藻泥地墊 浴室吸水地墊  家用門墊 衛浴門口 防滑速乾 腳墊 瀝水墊 止滑地墊,https://cs-d.ecimg.tw/items/DEAZ01A900HATNJ/000001_1710209341.jpg,瀝水墊,"['2', '5', '8', '12']"
223502016,藻土屋 2入-SGS設計款質感加厚硅藻土吸水墊25x12cm / 桌墊 硅藻土墊 瀝水墊 止滑墊,https://cs-d.ecimg.tw/items/DEAGRHA900HN8PC/000001_1720503191.jpg,瀝水墊,"['2', '5', '8', '12']"
223502017,超厚型藥丸瀝水墊-大款45×30cm豆綠色 吧台墊 矽膠隔熱墊,https://cs-d.ecimg.tw/items/DEAGRFA900I6DF6/000001_1734423173.jpg,瀝水墊,"['2', '5', '8', '12']"
223502018,SANLUX 台灣三洋 4-6坪+4-6坪《冷暖型-一對二》變頻分離式空調SAC-BV52HR+ SAE-V28HR3+ SAE-V28HR3含運送+拆箱定位+舊機回收,https://cs-d.ecimg.tw/items/DPAFA7A900G6M5P/000001_1697511517.jpg,一對二,"['2', '5', '8', '12']"
223502019,HAWRIN 華菱 4-5坪+4-6坪變頻冷暖型一對二分離式空調含運送+基本安裝+回收舊機,https://cs-d.ecimg.tw/items/DPAF1NA900H26G1/000001_1704267927.png,一對二,"['2', '5', '8', '12']"
223502020,Deo Kingdom 鞋墊除臭貼片1包入組 英國除臭專家每包內含一對二片貼片,https://cs-d.ecimg.tw/items/DABE0JA900J1ZWJ/000001_1753342746.jpg,一對二,"['2', '5', '8', '12']"
223502021,RODE Wireless GO III 一對二微型無線麥克風 第三代 採訪 訪談,https://cs-d.ecimg.tw/items/DMAAO0A900J4TR8/000001_1755149648.jpg,一對二,"['2', '5', '8', '12']"
223502022,Yenzch 源之氣 健走杖/專業二節/一對二入 6011鋁合金(紅色) RM-10601-1《贈送背袋+運動襪》,https://cs-d.ecimg.tw/items/DXAUHMA900AZQYX/000001_1714725435.jpg,一對二,"['2', '5', '8', '12']"
223502023,一對二自發式無線數位緊急看護門鈴 NS350A,https://cs-d.ecimg.tw/items/DMAL8EA900CZKRV/000001_1641959056.jpg,一對二,"['2', '5', '8', '12']"
223502024,VENTION 威迅 CTM系列Type-C 2.0 to type-C +type-C一對二5A雙PD液態硅膠充電傳輸線 1.5M,https://cs-d.ecimg.tw/items/DCACARA900GSK2Z/000001_1698826395.jpg,一對二,"['2', '5', '8', '12']"
223502025,AAA (3入組)PRO-WATT 一對二無線遙控燈座 WK-918-2K 1遙控2燈座,https://cs-d.ecimg.tw/items/DEBD9KA900B2FAM/000001_1609086473.jpg,一對二,"['2', '5', '8', '12']"
223502026,EDSDS 迷你5.0藍牙一對二喇叭 EDS-C501(2入組)  |迷你輕巧|藍牙5.0版本|,https://cs-d.ecimg.tw/items/DMAF6IA900GJ2WK/000001_1690428221.jpg,一對二,"['2', '5', '8', '12']"
223502027,AUMLMASIG 全通碩 下單免運送達到府~電腦主機板用 USB2.0 9PIN 轉 雙 9PIN 一對二擴充板HUB集線器 主機板 USB2.0 1對2 擴充板/ 風扇空制器使用/水冷控制器使用/其他控制器 額外的USB埠連接這些設備,https://cs-d.ecimg.tw/items/DSAJ76A900FECEJ/000001_1660666882.jpg,一對二,"['2', '5', '8', '12']"
223502028,Logitech 羅技 MX Anywhere 3S 無線行動滑鼠 - 石墨灰,https://cs-d.ecimg.tw/items/DSAR0SA900GEH6T/000001_1754584540.jpg,anywhere,"['2', '5', '8', '12']"
223502029,Logitech 羅技 MX Anywhere 3S 無線行動滑鼠 - 珍珠白,https://cs-d.ecimg.tw/items/DSAR0SA900GFBI1/000001_1754584541.jpg,anywhere,"['2', '5', '8', '12']"
223502030,Become a Great English Teacher! In China... or Anywhere.(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ38D900CUW1E/000001_1641900314.jpg,anywhere,"['2', '5', '8', '12']"
223502031,"Summary of Sure, I'll Join Your Cult By Maria Bamford: A Memoir of Mental Illness and the Quest to Belong Anywhere(Kobo/電子書)",https://cs-d.ecimg.tw/items/DJBQ3DD900GXM77/000001_1700530510.jpg,anywhere,"['2', '5', '8', '12']"
223502032,How To Grow Plumeria – Frangipani Anytime Anywhere!(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ39D900CL5Q8/000001_1641690492.jpg,anywhere,"['2', '5', '8', '12']"
223502033,"The Erotic Story "" You Never Listen Anywhere""(Kobo/電子書)",https://cs-d.ecimg.tw/items/DJBQ3CD900HT4TF/000001_1726359344.jpg,anywhere,"['2', '5', '8', '12']"
223502034,Under Armour 安德瑪 ANYWHERE 短褲 男 灰綠色-1380414-504,https://cs-d.ecimg.tw/items/DEBNJ9A900I32JE/000001_1731923753.jpg,anywhere,"['2', '5', '8', '12']"
223502035,Wholesaling Real Estate: The Basics of Commercial Real Estate Investing (A Guide to Mastering Real Estate Wholesaling From Anywhere in the World)(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ33D900IJ9YO/000001_1744176438.jpg,anywhere,"['2', '5', '8', '12']"
223502036,Support Automation Anywhere A Complete Guide - 2021 Edition(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ33D900DB42Z/000001_1642099746.jpg,anywhere,"['2', '5', '8', '12']"
223502037,NO GYM NO ISSUE: Transform Your Body Anywhere(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ39D900I4MQ9/000001_1733145130.jpg,anywhere,"['2', '5', '8', '12']"
223502038,Original Life 綠能環控 防霾淨化空氣紗窗網55目 200*55cm 【Original Life沅瑢】除臭/透氣/抗菌/防塵/可水洗 MIT,https://cs-d.ecimg.tw/items/QFAJ0FA9009EEPZ/000001_1721725715.jpg,紗窗網,"['2', '5', '8', '12']"
223502039,Original Life 綠能環控 防霾淨化空氣紗窗網55目 115*200cm 白色【Original Life沅瑢】除臭/透氣/抗菌/防塵/可水洗 MIT,https://cs-d.ecimg.tw/items/QFAJ0FA900914AP/000001_1721726288.jpg,紗窗網,"['2', '5', '8', '12']"
223502040,20目3尺寬防老鼠囓咬用不鏽鋼網 整捲售 加厚不鏽鋼紗窗網 SUS304紗網GD01-30RL,https://cs-d.ecimg.tw/items/QFAM39A900AA7IC/000001_1569647338.jpg,紗窗網,"['2', '5', '8', '12']"
223502041,車用 窗簾 遮陽簾 防曬簾 紗窗 網紗車窗 磁吸式 單向視線 加厚款 汽車 2入組,https://cs-d.ecimg.tw/items/DEAD6TA900GOGKO/000001_1695289049.jpg,紗窗網,"['2', '5', '8', '12']"
223502042,米諾諾白色防縮紗網/紗窗網(2x7尺),https://cs-d.ecimg.tw/items/DQBS2YA900GTH8F/000001_1699510386.jpg,紗窗網,"['2', '5', '8', '12']"
223502043,YOLE 悠樂居 紗窗網門窗防蚊防蟲自黏修補貼膠帶5cm*2m(2捲),https://cs-d.ecimg.tw/items/QFAT82A900AN48G/000001_1588664124.jpg,紗窗網,"['2', '5', '8', '12']"
223502044,USii 寵物防抓紗窗網(窗用)-85x110cm,https://cs-d.ecimg.tw/items/DEDG3MA900IFXO6/000001_1741756475.jpg,紗窗網,"['2', '5', '8', '12']"
223502045,SUNLY 簡易免打孔防蚊紗窗網 130*150cm 魔鬼氈防蚊紗窗門簾 高密度防蟲網,https://cs-d.ecimg.tw/items/DEAZ0ZA900IPI3V/000001_1746675094.jpg,紗窗網,"['2', '5', '8', '12']"
223502046,PS MALL 夏季自粘型簡易防蚊紗窗網 3入,https://cs-d.ecimg.tw/items/DABE1CA900BUDHT/000001_1633414348.jpg,紗窗網,"['2', '5', '8', '12']"
223502047,Kozaki 神崎家居 自黏型防蚊紗窗網2入組 魔鬼氈隱形紗網,https://cs-d.ecimg.tw/items/DEAZHJA900EX1R6/000001_1650266903.jpg,紗窗網,"['2', '5', '8', '12']"
223502048,Sily 家用布藝可折疊收納箱 衣櫃衣物收納盒 抽屜置物盒 分類儲物箱 9格收納盒 布藝收納箱 儲物箱,https://cs-d.ecimg.tw/items/DQAU9PA900GFJ9V/000001_1687311090.jpg,置物盒,"['2', '5', '8', '12']"
223502050,金德恩 四格保鮮盒一入 密封盒 肉片盒 收納盒 保鮮盒 分裝盒 置物盒 保存盒 四格盒,https://cs-d.ecimg.tw/items/DEBM1YA900J0LUP/000001_1751959213.jpg,置物盒,"['2', '5', '8', '12']"
223502051,馬丁 RAV4 5代 5.5代 USB置物盒 前座置物盒 USB擴充 專用 置物 分層 隔間 隔層 收納盒,https://cs-d.ecimg.tw/items/DEADS3A900GBKQH/000001_1683879623.jpg,置物盒,"['2', '5', '8', '12']"
223502052,木紋面紙盒 衛生紙盒 面紙盒 木頭面紙盒 衛生置物盒 木蓋紙巾盒 抽取式衛生紙盒 面紙置物盒 B-FTS01W,https://cs-d.ecimg.tw/items/DEAZLBA900ICP0V/000001_1739331302.jpg,置物盒,"['2', '5', '8', '12']"
223502053,BARRACK09 一單位IGT摺疊瀝水籃 Wedjat-沃婕特.IGT摺疊瀝水籃 露營置物籃 堆疊收納籃 DUC餐具籃 露營置物盒,https://cs-d.ecimg.tw/items/DEBQOSA900H03JT/000001_1702548282.jpg,置物盒,"['2', '5', '8', '12']"
223502054,FL生活+ 【FL 生活+】20x40公分-百變碳鋼多功能收納洞洞板-壁掛型(三種尺寸/5色任選/收納架/置物盒/掛勾/吸鐵/展示),https://cs-d.ecimg.tw/items/DEBA6GA900FONUT/000001_1666684650.jpg,置物盒,"['2', '5', '8', '12']"
223502056,JOWUA 特斯拉 TESLA 專為 Model Y(21-24) & 3(21-23) 設計 中控收納盒 置物盒,https://cs-d.ecimg.tw/items/DEADU1A900HFBFW/000001_1714045231.jpg,置物盒,"['2', '5', '8', '12']"
223502057,KEYWAY 聯府 手把收納盒6.4L(2入)置物盒收納籃50288,https://cs-d.ecimg.tw/items/DEBAO3A900FPST7/000001_1667447451.jpg,置物盒,"['2', '5', '8', '12']"
223502058,NITORI 宜得利家居 麵包刀,https://cs-d.ecimg.tw/items/DQCI0VA900GZLSF/000001_1702277356.jpg,麵包刀,"['2', '5', '8', '12']"
223502059,職人刀具 麵包刀 蛋糕刀 吐司刀 土司刀 烘焙刀 不鏽鋼麵包刀 齒麵包刀 粗齒麵包刀 平齒麵包刀 烘焙工具 蛋糕刀 吐司刀 鋸齒刀 吐司切片器 切吐司器 歐包刀 吐司切片器 餐廚刀,https://cs-d.ecimg.tw/items/DEAGA2A900FWZR6/000001_1672992862.jpg,麵包刀,"['2', '5', '8', '12']"
223502060,HyRead 甜橙與麵包刀:韓國科學文學獎得主首次挑釁人性之作(電子書),https://cs-d.ecimg.tw/items/DJBR0GD900J4JMN/000001_1755027405.jpg,麵包刀,"['2', '5', '8', '12']"
223502061,WUSTHOF 德國三叉 三叉牌 Classic Ikon W 麵包刀 20cm 新版 盒裝,https://cs-d.ecimg.tw/items/DEAGY3A900BUSI1/000001_1633667013.jpg,麵包刀,"['2', '5', '8', '12']"
223502062,SANELLI 山里尼 SUPRA系列 鋸齒麵包刀 28CM 雙色選擇 (158年歷史100%義大利製),https://cs-d.ecimg.tw/items/DEAGL0A900EXO9S/000001_1650524526.jpg,麵包刀,"['2', '5', '8', '12']"
223502063,Shimomura 下村 【日本】龍治RYUJI日本製-匠製水磨 精工淬鍊一體成型不鏽鋼刀-5入組(小刀+菜刀+三德+牛刀+麵包刀),https://cs-d.ecimg.tw/items/DEAGRWA900GC5UB/000001_1714102280.jpg,麵包刀,"['2', '5', '8', '12']"
223502064,OPINEL No.09 Cime 法國刀豪華刀柄系列 OPI_003103.野營刀露營刀 野餐蔬果刀 口袋摺疊刀具 木柄餐刀麵包刀,https://cs-d.ecimg.tw/items/DXBH63A900IAMLM/000001_1737518907.jpg,麵包刀,"['2', '5', '8', '12']"
223502065,Corelle Brands 康寧餐具 黑曜石3件式刀具組(主廚刀8吋+麵包刀8吋+萬用刀3.5吋)-C01,https://cs-d.ecimg.tw/items/DEAG0WA900I36NM/000001_1731997493.jpg,麵包刀,"['2', '5', '8', '12']"
223502066,Taylors Eye Witness 英國 質感木質刀座+刀具5件 / 廚具刀具組 主廚刀 麵包刀 切肉刀 多用刀 削皮刀 刀座 可機洗 洗碗機可洗,https://cs-d.ecimg.tw/items/DEAG0WA900ILNBA/000001_1745202146.jpg,麵包刀,"['2', '5', '8', '12']"
223502067,Kando 感動 無線電動麵包刀 (KA-EK01) TYPE-C充電 420不鏽鋼 雙刀組合 料理備料,https://cs-d.ecimg.tw/items/DMAGXSA900H0M6U/000001_1702977907.jpg,麵包刀,"['2', '5', '8', '12']"
223502068,3M 魔布液晶螢幕擦拭布(9023),https://cs-d.ecimg.tw/items/DAAN0MA9007V1DK/000001_1583482935.jpg,擦拭布,"['2', '5', '8', '12']"
223502069,3M 魔布3C專用精密擦拭布,https://cs-d.ecimg.tw/items/DAAN0MA9006UYYU/000001_1476704662.jpg,擦拭布,"['2', '5', '8', '12']"
223502070,KitchenCraft 英國 雙面洗碗抹布2入(格紋綠灰) / 廚房抹布 清潔布 擦拭布,https://cs-d.ecimg.tw/items/QFAX9DA900A0K1L/000001_1680081191.jpg,擦拭布,"['2', '5', '8', '12']"
223502071,Kiret 神綺町 蒂芬妮藍綠風格 絨質加厚束口收納袋 精品絨布套 大中小任選2入 贈珠寶擦拭布2入,https://cs-d.ecimg.tw/items/DEBA5ZA900BM18P/000001_1627471264.jpg,擦拭布,"['2', '5', '8', '12']"
223502072,ST 雞仔牌 日本洗淨力-免水洗小白鞋清潔劑-蘋果香150ml/橘盒(每盒附超纖維擦拭布1入),https://cs-d.ecimg.tw/items/DICN0JA900I7ZFQ/000001_1735625474.jpg,擦拭布,"['2', '5', '8', '12']"
223502073,HOU-001-1超細纖維28*28cm棉布20入組(多色隨機出貨 抹布 毛巾 茶巾 布巾 擦拭布),https://cs-d.ecimg.tw/items/DAAC0AA900FBHE7/000001_1658473070.jpg,擦拭布,"['2', '5', '8', '12']"
223502074,BACH 【美佳音樂】 美國原裝進口/管樂通用/調音管油/銅管潤滑油/草莓醬 滑管潤滑油-47ml(贈擦拭布),https://cs-d.ecimg.tw/items/DMAFDLA9006FSAA/000001_1478473221.jpg,擦拭布,"['2', '5', '8', '12']"
223502075,TRENY 速乾纖維擦拭布 120 X 60 cm (洗車布抹布毛巾擦車布),https://cs-d.ecimg.tw/items/DEAG1NA900A97G1/000001_1698980845.jpg,擦拭布,"['2', '5', '8', '12']"
223502076,超值組 洗車工具九件套組(海棉/洗車手套/鋁圈刷/擦拭布/打蠟海綿)洗車用具 洗車用品 洗車刷 擦車巾,https://cs-d.ecimg.tw/items/QCAB0JA900ASMGR/000001_1609310529.jpg,擦拭布,"['2', '5', '8', '12']"
223502077,VANGUARD 精嘉 玻璃重垢歸零膏 200g《加碼送 玻璃清潔去污擦拭布》,https://cs-d.ecimg.tw/items/QCAB0HA900AQVE4/000001_1690181084.jpg,擦拭布,"['2', '5', '8', '12']"
223502078,萬國牌 【南紡購物中心】 萬國 AQ-15ST  不鏽鋼厚釜15人份電鍋,https://cs-d.ecimg.tw/items/QBAV1SA900AT9FY/000001_1715148894.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502079,【南紡購物中心】   TAC-15L 15人份電鍋(全配) (顏色隨機出貨),https://cs-d.ecimg.tw/items/DMBM16A900AWY7E/000001_1695325008.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502080,Q Piloter 派樂 久而久蒸好用304不銹鋼萬用料理鍋/加高蒸籠(1組送萬用大蒸盤)不串味分離式蒸鍋 海鮮塔蒸煮鍋 節能省瓦斯適用6-15人份電鍋,https://cs-d.ecimg.tw/items/QFAE25A9009Q8LE/000001_1547206345.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502081,DIKE 15人份電鍋 HKE301WT,https://cs-d.ecimg.tw/items/DMAGQ7A900FMXUG/000001_1676259901.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502082,永新 【南紡購物中心】  YS-315S 全不鏽鋼15人份電鍋,https://cs-d.ecimg.tw/items/DMBM19A900G1YA6/000001_1717675189.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502083,天蠶15人份電鍋懸空蒸煮不鏽鋼配件超值組3,https://cs-d.ecimg.tw/items/DMBI03A900FH7A1/000001_1662954180.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502084,304不鏽鋼蒸蛋組新上市大同15人份電鍋都適用,https://cs-d.ecimg.tw/items/DMBI03A900FH7IK/000001_1662961048.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502085,NYPI 南亞 【南紡購物中心】  EC-215  15人份電鍋,https://cs-d.ecimg.tw/items/DMBM19A900HABRB/000001_1709712137.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502086,SANLUX 台灣三洋 15人份電鍋【EC-15SC】,https://cs-d.ecimg.tw/items/DMBI61A900H30P8/000001_1705227819.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502087,萬國牌 【南紡購物中心】 萬國 AQ-15S 自動保溫15人份電鍋(顏色隨機出貨),https://cs-d.ecimg.tw/items/QBAV1SA900AT2M0/000001_1715075557.jpg,15人份電鍋,"['2', '5', '8', '12']"
223502088,TOWNWARD 大城科技 紅外線遙控延伸器 5M 3.5mm型(MOD OTT 電視 IR紅外線 遙控器 3.5mm 型號:IR-6850),https://cs-d.ecimg.tw/items/DMAALUA900GBJZ0/000001_1683874430.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502089,SONY 索尼 JJC副廠RM-DSLR2相容原廠RMT-DSLR2紅外遙控器相容原廠紅外線遙控器alpha,https://cs-d.ecimg.tw/items/QAAQ4OA90060HEK/000001_1614422868.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502090,8BitDo 八位堂 XBOX 紅外線遙控器(短)-黑色,https://cs-d.ecimg.tw/items/DGBJAHA900GGEK9/000001_1688454975.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502091,FotoOne LED1680A可調色溫平板攝影燈可接鋰電外拍大照度送紅外線遙控器,https://cs-d.ecimg.tw/items/DGCF3TA900ABA5C/000001_1652801396.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502092,Xiaomi 小米 智慧顯示器 紅外線 遙控器第四台遙控器學習整合就靠它無語音功能,https://cs-d.ecimg.tw/items/DPADEGA900F1LD3/000001_1740995965.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502093,uWinka OLYMPUS奧林巴斯紅外線遙控器RC-01相容原廠RM-1 -2 RM1 RM2適E5 E-5 E-3 E-1 E1 E-30 E-420 E-450 E500 E-510 E-520 E-600 E-620 E-330,https://cs-d.ecimg.tw/items/QAAQ69A9008PT5U/000001_1667276605.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502094,【Sigma Casa 西格瑪智慧管家】SmartIR智能紅外線遙控器,https://cs-d.ecimg.tw/items/DECE65A900FZ4VH/000001_1675389823.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502095,JJC Sony副廠紅外線遙控器RM-S1相容索尼原廠RMT-DSLR2和RMT-DSLR1適FX3 a1 a9 a7 a7r a7s,https://cs-d.ecimg.tw/items/QFBI0TA9008MWRN/000001_1750242061.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502096,Casa 卡薩 智能紅外線遙控器 Sigma  西格瑪智慧管家,https://cs-d.ecimg.tw/items/DMAABIA900BBWJE/000001_1675216684.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502097,FotoOne LED1200A可調色溫平板攝影燈可接鋰電外拍送紅外線遙控器,https://cs-d.ecimg.tw/items/DGCF3TA900ABA5H/000001_1652801326.jpg,紅外線遙控器,"['2', '5', '8', '12']"
223502098,青春之箱 (13)(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ18D900IBX7L/000001_1738771642.jpg,青春之箱,"['2', '5', '8', '12']"
223502099,青春之箱 (15)(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ18D900IBX83/000001_1738771666.jpg,青春之箱,"['2', '5', '8', '12']"
223502100,青春之箱（2）拆封不退,https://cs-d.ecimg.tw/items/DJAH12A900FQ32D/000001_1667548416.jpg,青春之箱,"['2', '5', '8', '12']"
223502101,GSC 黏土人 青春之箱 鹿野千夏,https://cs-d.ecimg.tw/items/DSBE32A900ISCSH/000001_1746785638.jpg,青春之箱,"['2', '5', '8', '12']"
223502102,青春之箱 Prologue（全）首刷附錄版（拆封不可退）,https://cs-d.ecimg.tw/items/DJAH2OA900IRMQF/000001_1746603142.jpg,青春之箱,"['2', '5', '8', '12']"
223502103,Readmoo 讀墨 青春之箱 (1)（讀墨電子書）,https://cs-d.ecimg.tw/items/DJBNAED900GSMXS/000001_1698858714.jpg,青春之箱,"['2', '5', '8', '12']"
223502104,HyRead 青春之箱. 6(電子書),https://cs-d.ecimg.tw/items/DJBR4AD900IWNF4/000001_1749170984.jpg,青春之箱,"['2', '5', '8', '12']"
223502105,青春之箱 07,https://cs-d.ecimg.tw/items/DJBP21A900G8GQC/000001_1681426698.jpg,青春之箱,"['2', '5', '8', '12']"
223502106,青春之箱 (首刷限定版) 19,https://cs-d.ecimg.tw/items/DJBP23A900J456A/000001_1754693433.jpg,青春之箱,"['2', '5', '8', '12']"
223502107,HyRead 青春之箱. 18(電子書),https://cs-d.ecimg.tw/items/DJBR4AD900J00UC/000001_1751482396.jpg,青春之箱,"['2', '5', '8', '12']"
223502108,Apple 蘋果 【福利品】 iPhone XS 256GB,https://cs-d.ecimg.tw/items/DYAJ2KA900I5LKF/000001_1733901990.jpg,iphone xs,"['2', '5', '8', '12']"
223502109,Apple 蘋果 【福利品下殺 】  iPhone XS MAX (256G)  黑 / 白 / 金,https://cs-d.ecimg.tw/items/DYAJ2KA900FK5UE/000001_1663906428.jpg,iphone xs,"['2', '5', '8', '12']"
223502110,"Apple 蘋果 適用   45W 61W USBC TYPE-C 充電器 (台達製)  MacBook Retina 12 吋 2015 ~ 2017,MacBook Air  13 吋 2018 後,MacBookAir8.1 , MacBookAir8.2,MacBookAir9.1,iPhone XS / XS Max, XR,X,iPHONE 8,8Plus",https://cs-d.ecimg.tw/items/DHABDKA900FDV1A/000001_1660211061.jpg,iphone xs,"['2', '5', '8', '12']"
223502111,Maleroads 超值組合!!  三合一 通用型快速拆裝 運動臂帶 腕帶 自行車支架 自由旋轉360度 APPLE iPhone 11 Pro Max iPhone Xs XR Xs Max SAMSUNG NOTE10 Plus S10 NOTE9 S9 NOTE8 S8 適用4吋~7吋手機 慢跑 騎自行車 臂包 手腕套,https://cs-d.ecimg.tw/items/QCAI6YA900AH0EG/000001_1597388693.jpg,iphone xs,"['2', '5', '8', '12']"
223502112,K-Line Apple影音傳輸線 iPhone/iPad to HDMI VGA 支援iphoneXs iphone8/8Plus/7/7Plus 支援最新IOS12,https://cs-d.ecimg.tw/items/DCACXIA9008V8HG/000001_1521606866.jpg,iphone xs,"['2', '5', '8', '12']"
